"id_partido","temporada","torneo","equipo","rival","posesion","momentum","pases","pases_ultimo_tercio","pases_area_rival","pases_entre_lineas","grandes_ocasiones","remates_al_arco","xG","xGOT","condicion"
2174,2019,"Finalizacion","Boyaca Chico","Deportes Tolima",59.8,67.9,458,95,26,7,2,6,1.19,1.21,"Local"
2174,2019,"Finalizacion","Deportes Tolima","Boyaca Chico",40.2,32.1,310,56,7,8,2,4,0.92,0.81,"Visitante"
2175,2019,"Finalizacion","Boyaca Chico","Patriotas",61.6,62.4,440,107,26,6,2,5,1.03,0.73,"Local"
2175,2019,"Finalizacion","Patriotas","Boyaca Chico",38.4,37.6,277,63,12,6,1,3,0.52,0.37,"Visitante"
2176,2019,"Finalizacion","La Equidad","Alianza",50.6,48.4,418,80,8,5,1,2,0.43,0.46,"Local"
2176,2019,"Finalizacion","Alianza","La Equidad",49.4,51.6,383,78,14,7,1,5,0.62,0.66,"Visitante"
2177,2019,"Finalizacion","Boyaca Chico","Deportivo Pasto",55.4,53.1,450,105,12,5,0,3,0.18,0.21,"Local"
2177,2019,"Finalizacion","Deportivo Pasto","Boyaca Chico",44.6,46.9,301,59,10,6,2,6,1.01,0.87,"Visitante"
2178,2019,"Finalizacion","Junior","Aguilas Doradas",64.5,71.7,529,122,26,5,1,5,0.65,0.76,"Local"
2178,2019,"Finalizacion","Aguilas Doradas","Junior",35.5,28.3,292,65,11,3,1,3,0.49,0.5,"Visitante"
2179,2019,"Finalizacion","Fortaleza CEIF","Deportes Tolima",39.4,44.7,312,72,23,9,1,4,0.53,0.44,"Local"
2179,2019,"Finalizacion","Deportes Tolima","Fortaleza CEIF",60.6,55.3,488,102,17,8,1,4,0.56,0.48,"Visitante"
2180,2019,"Finalizacion","Deportivo Pasto","Patriotas",42.9,45.8,299,58,18,8,2,5,1.03,1.02,"Local"
2180,2019,"Finalizacion","Patriotas","Deportivo Pasto",57.1,54.2,439,82,10,5,0,5,0.26,0.19,"Visitante"
2181,2019,"Finalizacion","Patriotas","Deportivo Pereira",55.3,55.9,396,84,10,7,2,2,0.78,0.82,"Local"
2181,2019,"Finalizacion","Deportivo Pereira","Patriotas",44.7,44.1,367,66,10,3,1,4,0.57,0.55,"Visitante"
2182,2019,"Finalizacion","Junior","Fortaleza CEIF",57,76.1,462,108,28,7,3,7,1.44,1.65,"Local"
2182,2019,"Finalizacion","Fortaleza CEIF","Junior",43,23.9,350,63,12,6,1,4,0.65,0.54,"Visitante"
2183,2019,"Finalizacion","Deportivo Cali","America de Cali",39.9,42.4,309,69,21,9,4,3,1.47,1.55,"Local"
2183,2019,"Finalizacion","America de Cali","Deportivo Cali",60.1,57.6,498,114,15,7,2,2,0.79,0.78,"Visitante"
2184,2019,"Finalizacion","Independiente Medellin","La Equidad",51,55.4,437,85,11,5,0,3,0.27,0.31,"Local"
2184,2019,"Finalizacion","La Equidad","Independiente Medellin",49,44.6,361,74,13,5,0,4,0.35,0.25,"Visitante"
2185,2019,"Finalizacion","Patriotas","Deportivo Pasto",38.1,45.9,327,65,18,11,3,5,1.32,1.49,"Local"
2185,2019,"Finalizacion","Deportivo Pasto","Patriotas",61.9,54.1,446,79,15,6,0,3,0.24,0.24,"Visitante"
2186,2019,"Finalizacion","Junior","Atletico Bucaramanga",55.6,55.8,432,86,10,8,1,3,0.58,0.66,"Local"
2186,2019,"Finalizacion","Atletico Bucaramanga","Junior",44.4,44.2,336,70,12,3,2,2,0.82,0.64,"Visitante"
2187,2019,"Finalizacion","Envigado","Atletico Bucaramanga",63.5,71.8,414,103,24,7,3,6,1.36,1.58,"Local"
2187,2019,"Finalizacion","Atletico Bucaramanga","Envigado",36.5,28.2,269,58,9,4,2,3,0.85,0.77,"Visitante"
2188,2019,"Finalizacion","Deportivo Pasto","Aguilas Doradas",55.6,48.3,441,104,13,5,2,3,0.82,0.85,"Local"
2188,2019,"Finalizacion","Aguilas Doradas","Deportivo Pasto",44.4,51.7,312,70,11,5,1,6,0.77,0.55,"Visitante"
2189,2019,"Finalizacion","Independiente Medellin","Fortaleza CEIF",58.6,75.1,481,117,31,6,1,6,0.69,0.75,"Local"
2189,2019,"Finalizacion","Fortaleza CEIF","Independiente Medellin",41.4,24.9,319,64,10,8,0,4,0.32,0.36,"Visitante"
2190,2019,"Finalizacion","Boyaca Chico","Once Caldas",60.1,63.6,457,104,23,5,3,6,1.38,1.48,"Local"
2190,2019,"Finalizacion","Once Caldas","Boyaca Chico",39.9,36.4,277,50,6,7,2,5,1.1,0.78,"Visitante"
2191,2019,"Finalizacion","Deportivo Cali","Deportivo Pasto",52.4,50.1,410,94,11,8,1,2,0.49,0.43,"Local"
2191,2019,"Finalizacion","Deportivo Pasto","Deportivo Cali",47.6,49.9,369,71,13,6,2,4,0.97,1.01,"Visitante"
2192,2019,"Finalizacion","Alianza","Deportivo Pereira",54.5,54.2,380,89,10,7,0,3,0.18,0.2,"Local"
2192,2019,"Finalizacion","Deportivo Pereira","Alianza",45.5,45.8,345,60,12,4,0,2,0.14,0.11,"Visitante"
2193,2019,"Finalizacion","Atletico Bucaramanga","America de Cali",36.6,37.2,310,62,20,12,2,4,0.99,0.7,"Local"
2193,2019,"Finalizacion","America de Cali","Atletico Bucaramanga",63.4,62.8,484,102,20,6,0,4,0.25,0.18,"Visitante"
2194,2019,"Finalizacion","Santa Fe","Millonarios",65.8,70.8,485,109,27,5,3,5,1.35,1.32,"Local"
2194,2019,"Finalizacion","Millonarios","Santa Fe",34.2,29.2,261,58,10,6,2,3,0.89,0.85,"Visitante"
2195,2019,"Finalizacion","Boyaca Chico","Envigado",54.4,55.2,419,93,10,5,2,4,0.92,0.79,"Local"
2195,2019,"Finalizacion","Envigado","Boyaca Chico",45.6,44.8,324,68,12,7,1,2,0.45,0.4,"Visitante"
2196,2019,"Finalizacion","America de Cali","Deportivo Cali",39.6,40.8,351,78,22,11,4,4,1.58,1.76,"Local"
2196,2019,"Finalizacion","Deportivo Cali","America de Cali",60.4,59.2,453,77,11,6,0,4,0.28,0.27,"Visitante"
2197,2019,"Finalizacion","Aguilas Doradas","Envigado",43.4,37.2,330,78,24,8,3,3,1.18,0.84,"Local"
2197,2019,"Finalizacion","Envigado","Aguilas Doradas",56.6,62.8,411,73,9,7,2,3,0.89,0.89,"Visitante"
2198,2019,"Finalizacion","La Equidad","Once Caldas",38.5,41.1,324,79,25,9,1,3,0.52,0.42,"Local"
2198,2019,"Finalizacion","Once Caldas","La Equidad",61.5,58.9,472,90,17,8,0,4,0.21,0.17,"Visitante"
2199,2019,"Finalizacion","Aguilas Doradas","Jaguares",41.9,33.5,314,70,24,13,4,5,1.65,1.45,"Local"
2199,2019,"Finalizacion","Jaguares","Aguilas Doradas",58.1,66.5,433,91,14,5,0,2,0.17,0.17,"Visitante"
2200,2019,"Finalizacion","Jaguares","Aguilas Doradas",59.7,65.9,454,88,24,5,2,7,1.25,1.41,"Local"
2200,2019,"Finalizacion","Aguilas Doradas","Jaguares",40.3,34.1,307,54,8,8,1,2,0.49,0.51,"Visitante"
2201,2020,"Apertura","Atletico Bucaramanga","Aguilas Doradas",36.5,38.5,330,67,20,11,1,4,0.58,0.68,"Local"
2201,2020,"Apertura","Aguilas Doradas","Atletico Bucaramanga",63.5,61.5,501,101,15,5,1,4,0.67,0.73,"Visitante"
2202,2020,"Apertura","La Equidad","America de Cali",58.2,78.2,412,82,20,5,1,6,0.66,0.73,"Local"
2202,2020,"Apertura","America de Cali","La Equidad",41.8,21.8,320,66,9,6,1,3,0.5,0.51,"Visitante"
2203,2020,"Apertura","Envigado","Deportivo Cali",37.3,42.1,324,66,21,12,3,5,1.44,1.48,"Local"
2203,2020,"Apertura","Deportivo Cali","Envigado",62.7,57.9,470,80,12,5,0,5,0.36,0.32,"Visitante"
2204,2020,"Apertura","Envigado","Atletico Nacional",57.6,65.2,447,88,22,6,2,5,1.02,1.03,"Local"
2204,2020,"Apertura","Atletico Nacional","Envigado",42.4,34.8,315,69,13,7,1,3,0.52,0.53,"Visitante"
2205,2020,"Apertura","Boyaca Chico","Millonarios",66.9,75.4,486,109,30,6,3,6,1.48,1.11,"Local"
2205,2020,"Apertura","Millonarios","Boyaca Chico",33.1,24.6,226,39,8,6,1,4,0.67,0.61,"Visitante"
2206,2020,"Apertura","Junior","Aguilas Doradas",39.8,43,289,61,20,11,2,3,0.86,0.61,"Local"
2206,2020,"Apertura","Aguilas Doradas","Junior",60.2,57,450,83,10,6,1,3,0.5,0.49,"Visitante"
2207,2020,"Apertura","Millonarios","Atletico Nacional",51.3,51,470,108,11,7,0,3,0.25,0.22,"Local"
2207,2020,"Apertura","Atletico Nacional","Millonarios",48.7,49,347,68,11,6,0,4,0.31,0.34,"Visitante"
2208,2020,"Apertura","Deportes Tolima","Deportivo Pasto",43.5,33.4,301,66,19,13,2,4,1.02,0.81,"Local"
2208,2020,"Apertura","Deportivo Pasto","Deportes Tolima",56.5,66.6,440,89,11,4,0,5,0.33,0.3,"Visitante"
2209,2020,"Apertura","Atletico Bucaramanga","Deportivo Cali",40.6,37.8,304,63,21,11,4,5,1.74,1.27,"Local"
2209,2020,"Apertura","Deportivo Cali","Atletico Bucaramanga",59.4,62.2,481,96,13,7,2,1,0.73,0.65,"Visitante"
2210,2020,"Apertura","Junior","Deportivo Cali",57.7,50.2,439,93,11,6,0,3,0.25,0.26,"Local"
2210,2020,"Apertura","Deportivo Cali","Junior",42.3,49.8,336,58,11,4,1,4,0.63,0.67,"Visitante"
2211,2020,"Apertura","Patriotas","Deportivo Pasto",53,49.4,417,103,11,5,0,3,0.22,0.24,"Local"
2211,2020,"Apertura","Deportivo Pasto","Patriotas",47,50.6,358,68,11,8,0,3,0.24,0.18,"Visitante"
2212,2020,"Apertura","Deportivo Pereira","La Equidad",59.1,74.7,472,108,28,5,2,5,1.03,0.72,"Local"
2212,2020,"Apertura","La Equidad","Deportivo Pereira",40.9,25.3,307,62,11,7,2,4,0.88,0.85,"Visitante"
2213,2020,"Apertura","Alianza","Junior",50.4,49.3,436,85,9,7,2,3,0.92,0.73,"Local"
2213,2020,"Apertura","Junior","Alianza",49.6,50.7,377,68,8,4,0,2,0.14,0.12,"Visitante"
2214,2020,"Apertura","La Equidad","Aguilas Doradas",53.6,53,412,89,11,5,2,4,0.94,0.84,"Local"
2214,2020,"Apertura","Aguilas Doradas","La Equidad",46.4,47,357,62,12,5,2,4,1,1.13,"Visitante"
2215,2020,"Apertura","Millonarios","Alianza",57.7,76.7,450,107,30,7,2,7,1.09,1.26,"Local"
2215,2020,"Apertura","Alianza","Millonarios",42.3,23.3,329,70,11,5,0,3,0.21,0.16,"Visitante"
2216,2020,"Apertura","Atletico Bucaramanga","Millonarios",55.4,64.2,524,120,33,6,2,8,1.17,0.92,"Local"
2216,2020,"Apertura","Millonarios","Atletico Bucaramanga",44.6,35.8,327,67,12,9,2,4,0.91,0.87,"Visitante"
2217,2020,"Apertura","Deportivo Pereira","Atletico Bucaramanga",42,35.5,304,62,20,13,3,6,1.48,1.45,"Local"
2217,2020,"Apertura","Atletico Bucaramanga","Deportivo Pereira",58,64.5,448,78,14,5,2,5,0.94,0.88,"Visitante"
2218,2020,"Apertura","Deportivo Cali","Atletico Bucaramanga",61.8,69.6,465,111,31,5,2,8,1.12,1.19,"Local"
2218,2020,"Apertura","Atletico Bucaramanga","Deportivo Cali",38.2,30.4,259,52,9,4,2,2,0.81,0.79,"Visitante"
2219,2020,"Apertura","Independiente Medellin","Aguilas Doradas",64.6,66.2,433,94,23,8,3,5,1.41,1.26,"Local"
2219,2020,"Apertura","Aguilas Doradas","Independiente Medellin",35.4,33.8,292,52,10,5,2,3,0.84,0.73,"Visitante"
2220,2020,"Apertura","Deportes Tolima","Deportivo Cali",66.5,71.3,470,105,25,6,2,8,1.33,1.45,"Local"
2220,2020,"Apertura","Deportivo Cali","Deportes Tolima",33.5,28.7,242,47,7,8,2,5,1.03,0.94,"Visitante"
2221,2020,"Apertura","Once Caldas","Santa Fe",51,55,403,95,10,6,2,2,0.83,0.7,"Local"
2221,2020,"Apertura","Santa Fe","Once Caldas",49,45,353,79,13,6,2,4,0.86,0.88,"Visitante"
2222,2020,"Apertura","Alianza","Santa Fe",42.2,37.5,313,63,22,9,2,4,0.94,0.91,"Local"
2222,2020,"Apertura","Santa Fe","Alianza",57.8,62.5,443,99,18,6,0,3,0.19,0.2,"Visitante"
2223,2020,"Apertura","Alianza","America de Cali",54.2,53.2,410,94,11,5,1,2,0.49,0.4,"Local"
2223,2020,"Apertura","America de Cali","Alianza",45.8,46.8,341,59,11,7,1,4,0.68,0.72,"Visitante"
2224,2020,"Apertura","Deportes Tolima","America de Cali",52,53.3,425,89,10,7,0,3,0.16,0.17,"Local"
2224,2020,"Apertura","America de Cali","Deportes Tolima",48,46.7,367,84,14,9,0,4,0.29,0.21,"Visitante"
2225,2020,"Apertura","Alianza","Atletico Nacional",54.9,53.3,446,105,12,5,2,3,0.85,0.88,"Local"
2225,2020,"Apertura","Atletico Nacional","Alianza",45.1,46.7,345,78,10,10,0,3,0.21,0.21,"Visitante"
2226,2020,"Apertura","Santa Fe","Atletico Bucaramanga",60.5,70.9,426,83,19,6,2,6,1.13,1.05,"Local"
2226,2020,"Apertura","Atletico Bucaramanga","Santa Fe",39.5,29.1,259,54,7,4,2,5,1.1,0.95,"Visitante"
2227,2020,"Apertura","Boyaca Chico","Junior",53.6,50.1,427,98,10,5,0,3,0.26,0.26,"Local"
2227,2020,"Apertura","Junior","Boyaca Chico",46.4,49.9,339,77,11,6,0,3,0.17,0.13,"Visitante"
2228,2020,"Apertura","Aguilas Doradas","Atletico Nacional",52.8,51.8,403,84,8,7,1,3,0.51,0.43,"Local"
2228,2020,"Apertura","Atletico Nacional","Aguilas Doradas",47.2,48.2,340,64,11,6,2,4,1,1.09,"Visitante"
2229,2020,"Apertura","Patriotas","Alianza",44.6,33.2,295,68,21,14,2,5,1.07,0.76,"Local"
2229,2020,"Apertura","Alianza","Patriotas",55.4,66.8,426,75,13,7,1,5,0.7,0.76,"Visitante"
2230,2020,"Apertura","America de Cali","Deportivo Pasto",57.8,51.3,406,94,11,7,1,5,0.63,0.56,"Local"
2230,2020,"Apertura","Deportivo Pasto","America de Cali",42.2,48.7,358,80,10,7,1,4,0.56,0.43,"Visitante"
2231,2020,"Apertura","Atletico Bucaramanga","Deportivo Pasto",60.6,70.5,494,114,26,7,3,6,1.44,1.55,"Local"
2231,2020,"Apertura","Deportivo Pasto","Atletico Bucaramanga",39.4,29.5,282,54,9,6,1,4,0.57,0.46,"Visitante"
2232,2020,"Apertura","Patriotas","Atletico Nacional",53.4,52.2,435,105,10,6,1,4,0.57,0.45,"Local"
2232,2020,"Apertura","Atletico Nacional","Patriotas",46.6,47.8,333,67,8,6,1,4,0.65,0.74,"Visitante"
2233,2020,"Apertura","La Equidad","Once Caldas",51.1,53.1,424,81,10,5,0,3,0.18,0.16,"Local"
2233,2020,"Apertura","Once Caldas","La Equidad",48.9,46.9,405,76,11,7,0,4,0.23,0.24,"Visitante"
2234,2020,"Apertura","Envigado","Atletico Nacional",55.2,70.1,426,94,21,8,3,5,1.38,1.15,"Local"
2234,2020,"Apertura","Atletico Nacional","Envigado",44.8,29.9,357,75,12,4,1,4,0.57,0.56,"Visitante"
2235,2020,"Apertura","Santa Fe","Patriotas",61.1,71.1,424,82,20,6,2,6,1.19,1.15,"Local"
2235,2020,"Apertura","Patriotas","Santa Fe",38.9,28.9,304,69,10,8,2,4,0.95,0.7,"Visitante"
2236,2020,"Apertura","Once Caldas","Atletico Nacional",37.2,45.8,329,63,19,9,4,4,1.53,1.61,"Local"
2236,2020,"Apertura","Atletico Nacional","Once Caldas",62.8,54.2,481,100,17,6,1,2,0.5,0.36,"Visitante"
2237,2020,"Apertura","Independiente Medellin","Aguilas Doradas",51.6,53.5,437,97,9,7,0,1,0.05,0.06,"Local"
2237,2020,"Apertura","Aguilas Doradas","Independiente Medellin",48.4,46.5,358,62,8,6,0,3,0.17,0.19,"Visitante"
2238,2020,"Apertura","Independiente Medellin","Junior",65.7,80,430,95,26,7,3,6,1.45,1.25,"Local"
2238,2020,"Apertura","Junior","Independiente Medellin",34.3,20,268,61,8,7,0,3,0.27,0.28,"Visitante"
2239,2020,"Apertura","Boyaca Chico","Fortaleza CEIF",56,78.3,455,97,26,9,1,7,0.73,0.67,"Local"
2239,2020,"Apertura","Fortaleza CEIF","Boyaca Chico",44,21.7,319,67,11,6,1,4,0.54,0.59,"Visitante"
2240,2020,"Apertura","Deportivo Pereira","Alianza",45.6,34.6,309,60,16,10,2,5,1.06,0.82,"Local"
2240,2020,"Apertura","Alianza","Deportivo Pereira",54.4,65.4,435,77,15,8,2,3,0.91,0.91,"Visitante"
2241,2020,"Apertura","Alianza","Aguilas Doradas",50.8,51.6,414,88,9,4,1,3,0.56,0.66,"Local"
2241,2020,"Apertura","Aguilas Doradas","Alianza",49.2,48.4,354,73,10,7,1,3,0.49,0.55,"Visitante"
2242,2020,"Apertura","Deportivo Pasto","Once Caldas",41.4,43.2,334,76,25,13,1,6,0.81,0.72,"Local"
2242,2020,"Apertura","Once Caldas","Deportivo Pasto",58.6,56.8,431,82,12,7,1,4,0.61,0.51,"Visitante"
2243,2020,"Apertura","Fortaleza CEIF","Deportivo Pereira",57.5,53.9,418,92,10,8,1,3,0.56,0.6,"Local"
2243,2020,"Apertura","Deportivo Pereira","Fortaleza CEIF",42.5,46.1,315,55,7,7,1,2,0.48,0.36,"Visitante"
2244,2020,"Apertura","Junior","Patriotas",52.4,50.8,406,94,11,7,0,3,0.26,0.19,"Local"
2244,2020,"Apertura","Patriotas","Junior",47.6,49.2,353,78,15,7,1,4,0.63,0.64,"Visitante"
2245,2020,"Apertura","Independiente Medellin","Deportivo Cali",53.2,50.1,415,87,8,6,2,2,0.81,0.83,"Local"
2245,2020,"Apertura","Deportivo Cali","Independiente Medellin",46.8,49.9,374,84,13,3,1,3,0.57,0.57,"Visitante"
2246,2020,"Apertura","Patriotas","Atletico Nacional",40.9,45,338,76,20,8,2,3,0.83,0.96,"Local"
2246,2020,"Apertura","Atletico Nacional","Patriotas",59.1,55,427,89,13,6,0,3,0.23,0.25,"Visitante"
2247,2020,"Apertura","Boyaca Chico","Independiente Medellin",57.2,53.5,431,92,10,5,0,4,0.2,0.16,"Local"
2247,2020,"Apertura","Independiente Medellin","Boyaca Chico",42.8,46.5,291,59,9,7,2,6,0.99,0.86,"Visitante"
2248,2020,"Apertura","Independiente Medellin","Santa Fe",55.7,55.8,402,96,11,7,2,2,0.79,0.93,"Local"
2248,2020,"Apertura","Santa Fe","Independiente Medellin",44.3,44.2,304,58,9,5,2,3,0.86,0.76,"Visitante"
2249,2020,"Apertura","Envigado","Deportivo Pereira",39.2,32.3,304,65,18,13,2,4,0.88,1.04,"Local"
2249,2020,"Apertura","Deportivo Pereira","Envigado",60.8,67.7,468,83,12,5,2,2,0.77,0.69,"Visitante"
2250,2020,"Apertura","Once Caldas","Aguilas Doradas",39.4,45.3,322,68,19,13,4,4,1.52,1.46,"Local"
2250,2020,"Apertura","Aguilas Doradas","Once Caldas",60.6,54.7,482,88,17,8,2,3,0.84,0.8,"Visitante"
2251,2020,"Apertura","Jaguares","La Equidad",57.1,53,408,92,11,4,2,3,0.88,0.66,"Local"
2251,2020,"Apertura","La Equidad","Jaguares",42.9,47,326,72,14,9,2,3,0.87,1,"Visitante"
2252,2020,"Apertura","Jaguares","Deportes Tolima",55.9,50,429,100,12,5,2,3,0.89,0.72,"Local"
2252,2020,"Apertura","Deportes Tolima","Jaguares",44.1,50,343,63,9,7,0,4,0.23,0.23,"Visitante"
2253,2020,"Apertura","Deportivo Pereira","Independiente Medellin",60.7,77.8,430,87,24,6,3,5,1.38,1.37,"Local"
2253,2020,"Apertura","Independiente Medellin","Deportivo Pereira",39.3,22.2,307,64,12,10,1,3,0.57,0.62,"Visitante"
2254,2020,"Apertura","Boyaca Chico","Junior",57.7,72.6,438,101,23,6,3,6,1.4,1.66,"Local"
2254,2020,"Apertura","Junior","Boyaca Chico",42.3,27.4,291,67,9,5,2,5,1.08,1.2,"Visitante"
2255,2020,"Apertura","Boyaca Chico","Envigado",61.7,70.7,470,109,27,5,2,6,0.97,1.08,"Local"
2255,2020,"Apertura","Envigado","Boyaca Chico",38.3,29.3,286,60,11,4,0,4,0.33,0.34,"Visitante"
2256,2020,"Apertura","Deportes Tolima","La Equidad",39.3,43.5,307,61,20,13,4,5,1.6,1.76,"Local"
2256,2020,"Apertura","La Equidad","Deportes Tolima",60.7,56.5,454,99,16,5,0,4,0.28,0.24,"Visitante"
2257,2020,"Apertura","Deportivo Pereira","Independiente Medellin",58.1,73.2,475,96,25,7,1,7,0.9,0.64,"Local"
2257,2020,"Apertura","Independiente Medellin","Deportivo Pereira",41.9,26.8,321,58,10,8,2,4,0.87,0.96,"Visitante"
2258,2020,"Apertura","La Equidad","Deportivo Pasto",55.6,48.7,430,96,10,9,0,3,0.23,0.24,"Local"
2258,2020,"Apertura","Deportivo Pasto","La Equidad",44.4,51.3,340,73,15,8,1,4,0.53,0.45,"Visitante"
2259,2020,"Apertura","Deportivo Pereira","Once Caldas",50.3,54.2,446,98,9,6,1,4,0.68,0.69,"Local"
2259,2020,"Apertura","Once Caldas","Deportivo Pereira",49.7,45.8,357,76,10,5,0,1,0.07,0.07,"Visitante"
2260,2020,"Apertura","Jaguares","Deportivo Pasto",43.9,39.8,342,77,26,11,3,5,1.28,1.42,"Local"
2260,2020,"Apertura","Deportivo Pasto","Jaguares",56.1,60.2,433,81,13,7,0,5,0.39,0.35,"Visitante"
2261,2020,"Apertura","Boyaca Chico","Alianza",37.7,38.7,295,68,23,10,2,5,1.07,0.98,"Local"
2261,2020,"Apertura","Alianza","Boyaca Chico",62.3,61.3,454,98,16,5,2,5,1.09,0.98,"Visitante"
2262,2020,"Apertura","Fortaleza CEIF","Patriotas",39.6,45.2,317,66,22,10,1,3,0.53,0.48,"Local"
2262,2020,"Apertura","Patriotas","Fortaleza CEIF",60.4,54.8,429,85,13,6,2,3,0.93,1.04,"Visitante"
2263,2020,"Apertura","Fortaleza CEIF","Patriotas",43.1,36.9,319,69,22,10,3,5,1.41,1.25,"Local"
2263,2020,"Apertura","Patriotas","Fortaleza CEIF",56.9,63.1,439,81,14,7,0,2,0.16,0.13,"Visitante"
2264,2020,"Apertura","Fortaleza CEIF","Envigado",55.1,71.8,471,110,28,6,2,5,1,1.03,"Local"
2264,2020,"Apertura","Envigado","Fortaleza CEIF",44.9,28.2,355,62,10,6,1,5,0.68,0.66,"Visitante"
2265,2020,"Apertura","Boyaca Chico","Millonarios",41,39.9,338,72,21,13,4,5,1.63,1.4,"Local"
2265,2020,"Apertura","Millonarios","Boyaca Chico",59,60.1,432,92,15,5,0,2,0.11,0.12,"Visitante"
2266,2020,"Apertura","Independiente Medellin","Santa Fe",63.4,77.9,478,96,25,7,1,7,0.77,0.89,"Local"
2266,2020,"Apertura","Santa Fe","Independiente Medellin",36.6,22.1,303,70,12,2,0,4,0.33,0.32,"Visitante"
2267,2020,"Apertura","Boyaca Chico","America de Cali",43.9,32.7,315,66,23,9,1,5,0.66,0.47,"Local"
2267,2020,"Apertura","America de Cali","Boyaca Chico",56.1,67.3,432,93,15,6,2,4,0.88,0.82,"Visitante"
2268,2020,"Apertura","Independiente Medellin","Atletico Nacional",43.4,43.7,323,72,19,12,2,4,0.92,0.98,"Local"
2268,2020,"Apertura","Atletico Nacional","Independiente Medellin",56.6,56.3,417,82,12,5,0,4,0.22,0.2,"Visitante"
2269,2020,"Apertura","Independiente Medellin","Jaguares",55.5,54.3,433,86,10,9,1,3,0.59,0.46,"Local"
2269,2020,"Apertura","Jaguares","Independiente Medellin",44.5,45.7,347,65,10,3,1,3,0.59,0.42,"Visitante"
2270,2020,"Apertura","Millonarios","Fortaleza CEIF",55.2,53.3,412,95,11,7,1,2,0.44,0.49,"Local"
2270,2020,"Apertura","Fortaleza CEIF","Millonarios",44.8,46.7,351,68,10,7,2,2,0.78,0.86,"Visitante"
2271,2020,"Apertura","Fortaleza CEIF","Atletico Bucaramanga",63.7,63.6,451,101,25,7,2,6,1,1.08,"Local"
2271,2020,"Apertura","Atletico Bucaramanga","Fortaleza CEIF",36.3,36.4,308,66,10,7,1,3,0.53,0.48,"Visitante"
2272,2020,"Apertura","Deportes Tolima","Deportivo Cali",65.3,71,462,100,25,7,2,6,1.19,1.18,"Local"
2272,2020,"Apertura","Deportivo Cali","Deportes Tolima",34.7,29,282,58,11,7,2,3,0.87,0.61,"Visitante"
2273,2020,"Apertura","Envigado","Millonarios",38.6,36.6,291,70,21,10,3,4,1.2,1.3,"Local"
2273,2020,"Apertura","Millonarios","Envigado",61.4,63.4,465,100,13,6,2,4,0.88,1.01,"Visitante"
2274,2020,"Apertura","Deportivo Pasto","La Equidad",56.4,48.8,381,86,10,7,0,3,0.22,0.26,"Local"
2274,2020,"Apertura","La Equidad","Deportivo Pasto",43.6,51.2,337,62,12,6,1,4,0.62,0.65,"Visitante"
2275,2020,"Apertura","Independiente Medellin","Deportivo Cali",58.5,67.1,471,106,29,5,2,4,1,0.83,"Local"
2275,2020,"Apertura","Deportivo Cali","Independiente Medellin",41.5,32.9,318,67,12,5,2,3,0.89,0.86,"Visitante"
2276,2020,"Apertura","Jaguares","Once Caldas",56.3,48.1,417,95,10,5,2,3,0.87,0.78,"Local"
2276,2020,"Apertura","Once Caldas","Jaguares",43.7,51.9,355,63,9,4,2,4,0.9,0.83,"Visitante"
2277,2020,"Apertura","Millonarios","Deportivo Pasto",62.3,77,490,110,25,6,2,5,1.05,1.21,"Local"
2277,2020,"Apertura","Deportivo Pasto","Millonarios",37.7,23,298,54,10,6,2,3,0.91,0.71,"Visitante"
2278,2020,"Apertura","Fortaleza CEIF","Envigado",40.3,39.7,320,72,23,12,3,4,1.26,1.27,"Local"
2278,2020,"Apertura","Envigado","Fortaleza CEIF",59.7,60.3,441,84,14,6,1,5,0.67,0.56,"Visitante"
2279,2020,"Apertura","La Equidad","Deportivo Cali",55.6,54.3,403,85,9,4,1,3,0.54,0.4,"Local"
2279,2020,"Apertura","Deportivo Cali","La Equidad",44.4,45.7,332,76,14,8,2,2,0.8,0.7,"Visitante"
2280,2020,"Apertura","Atletico Nacional","Aguilas Doradas",56.8,77.6,455,100,22,6,2,5,0.96,1.14,"Local"
2280,2020,"Apertura","Aguilas Doradas","Atletico Nacional",43.2,22.4,316,72,13,3,2,4,1,0.84,"Visitante"
2281,2020,"Apertura","Patriotas","La Equidad",59.6,68.7,443,87,22,7,1,6,0.77,0.84,"Local"
2281,2020,"Apertura","La Equidad","Patriotas",40.4,31.3,290,56,11,5,2,4,0.98,1.09,"Visitante"
2282,2020,"Apertura","Deportivo Pasto","Boyaca Chico",44,36.4,303,74,22,11,3,5,1.34,1.1,"Local"
2282,2020,"Apertura","Boyaca Chico","Deportivo Pasto",56,63.6,469,107,20,4,0,4,0.21,0.16,"Visitante"
2283,2020,"Apertura","Santa Fe","Fortaleza CEIF",56.1,79.1,468,97,26,6,1,5,0.64,0.64,"Local"
2283,2020,"Apertura","Fortaleza CEIF","Santa Fe",43.9,20.9,331,67,10,8,1,2,0.47,0.42,"Visitante"
2284,2020,"Apertura","Aguilas Doradas","Boyaca Chico",42.9,38.6,310,69,19,13,4,5,1.69,1.6,"Local"
2284,2020,"Apertura","Boyaca Chico","Aguilas Doradas",57.1,61.4,427,81,12,7,0,4,0.27,0.28,"Visitante"
2285,2020,"Apertura","Aguilas Doradas","Fortaleza CEIF",44.6,32.3,318,64,17,9,2,4,0.87,1,"Local"
